,network,eventStart,az,pvW,batWh,capex,dollarPerBatkWh,annualPVkWh,annualPVkWh_degraded,annualPVkWhAC,annualPVkWhAC_degraded,avoidedGridCosts,avoidedGridCosts_degInf,maxAutoParticipationMonthlyW,maxAutoParticipationMonthlyW_degraded,maxAutoParticipationW,minParticipants,totalDRratekW,drIncMonthly,drIncMonthly_degraded,drIncAnnual,drIncAnnual_deg,annualIncome,annualIncome_degInf,LCOSS,roi,real roi,Cycles,lifespan,workingLife,profitableYears,incomeAfterRoi,iarSplit
0,city hall,11,180,50,288.0,525.2892125000001,0.0018239208767361116,67.11372843057809,"[67.11372843057809, 66.4425911462723, 65.77816523480959, 65.1203835824615, 64.46917974663687, 63.8244879491705, 63.1862430696788, 62.55438063898201, 61.9288368325922, 61.30954846426627]",56.05835348289077,"[56.05835348289077, 55.497769948061865, 54.94279224858124, 54.39336432609544, 53.84943068283447, 53.31093637600613, 52.77782701224607, 52.25004874212361, 51.72754825470238, 51.21027277215535]",12.51222449738122,"[12.51222449738122, 12.700495939393319, 12.89160030179337, 13.085580211534458, 13.282478936977414, 13.482340397542115, 13.685209173503933, 13.891130515937649, 14.100150356810964, 14.312315319229898]","[69.02467804775742, 69.11018466138853, 68.86577028884795, 68.01385898272228, 66.49112709883651]","[[69.02467804775742, 69.11018466138853, 68.86577028884795, 68.01385898272228, 66.49112709883651], [68.79750450807526, 68.88215691988503, 68.64031903974139, 67.79692104267187, 66.28923034837301], [68.57259629361897, 68.65640302842577, 68.41711618957746, 67.58214648397325, 66.08934732377656], [68.34993087869869, 68.43290037641495, 68.1961393760264, 67.36951379217406, 65.89145799209709], [68.12948596034296, 68.21162657681748, 67.97736645796061, 67.15900166559122, 65.69554251863829], [67.91123945612209, 67.99255946397395, 67.76077551329104, 66.95058901323043, 65.50158126501634], [67.69516950199218, 67.7756770914365, 67.54634483682379, 66.74425495272561, 65.30955478723737], [67.48125445015987, 67.56095772982547, 67.33405293813763, 66.53997880829812, 65.11944383379311], [67.26947286696732, 67.3483798647063, 67.12387853948152, 66.33774010873528, 64.93122934377507], [67.05980353079752, 67.13792219448683, 66.91580057369238, 66.13751858538835, 64.7448924450065]]",66.49112709883651,752,36,"[2.484888409719267, 2.487966647809987, 2.4791677303985264, 2.4484989233780023, 2.3936805755581148]","[[2.484888409719267, 2.487966647809987, 2.4791677303985264, 2.4484989233780023, 2.3936805755581148], [2.47671016229071, 2.479757649115861, 2.4710514854306895, 2.4406891575361875, 2.3864122925414284], [2.4686134665702832, 2.4716305090233277, 2.4630161828247883, 2.4329572734230367, 2.3792165036559565], [2.4605975116331527, 2.463584413550938, 2.4550610175369503, 2.4253024965182663, 2.372092487715495], [2.4526614945723466, 2.455618556765429, 2.447185192486582, 2.4177240599612837, 2.3650395306709786], [2.4448046204203955, 2.4477321407030623, 2.4393879184784777, 2.410221204476296, 2.3580569255405885], [2.4370261020717185, 2.439924375291714, 2.4316684141256566, 2.402793178298122, 2.3511439723405454], [2.4293251602057553, 2.4321944782737175, 2.4240259057729547, 2.3954392370987323, 2.344299978016552], [2.421701023210823, 2.424541675129427, 2.416459627421335, 2.38815864391447, 2.3375242563759024], [2.414152927108711, 2.4169651990015257, 2.408968820652926, 2.3809506690739806, 2.330816128020234]]",12.294202286863898,"[12.294202286863898, 12.254620746914878, 12.215433935497394, 12.176637926954802, 12.138228834456621, 12.100202809618818, 12.062556042127756, 12.025284759367713, 11.988385226051957, 11.951853743857377]",24.80642678424512,"[24.80642678424512, 24.955116686308195, 25.107034237290762, 25.26221813848926, 25.420707771434035, 25.58254320716093, 25.747765215631688, 25.91641527530536, 26.08853558286292, 26.264169063087273]",0.36513373325080783,21.17552911061008,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
1,city hall,11,180,60,288.0,537.2654625000001,0.0018655050781250006,80.5364741166937,"[80.5364741166937, 79.73110937552676, 78.93379828177149, 78.14446029895377, 77.36301569596424, 76.5893855390046, 75.82349168361455, 75.0652567667784, 74.31460419911062, 73.57145815711951]",67.27002417946892,"[67.27002417946892, 66.59732393767423, 65.93135069829748, 65.27203719131451, 64.61931681940136, 63.973123651207345, 63.33339241469528, 62.70005849054832, 62.07305790564284, 61.45232732658641]",15.014669396857464,"[15.014669396857464, 15.24059512727198, 15.469920362152042, 15.702696253841347, 15.938974724372896, 16.178808477050534, 16.422251008204718, 16.66935661912518, 16.920180428173154, 17.17477838307588]","[73.56678227533747, 73.6693692586041, 73.37641173409783, 72.35133907683478, 70.52794465834295]","[[73.56678227533747, 73.6693692586041, 73.37641173409783, 72.35133907683478, 70.52794465834295], [73.29432942580264, 73.39589178385017, 73.10584114650473, 72.09115895601558, 70.28579562778845], [73.02459187411696, 73.12513982842981, 72.83796746086648, 71.83357199921444, 70.04606053958139], [72.75754265099184, 72.8570863213324, 72.57276388336152, 71.57855244667127, 69.80871540450266], [72.49315505317607, 72.59170445859222, 72.31020388462011, 71.32607479280315, 69.57373647023628], [72.23140264086834, 72.3289677006909, 72.05026119714917, 71.07611378373065, 69.34110021905985], [71.97225923515387, 72.06884976998445, 71.79290981278143, 70.82864441482751, 69.1107833655569], [71.71569891546564, 71.81132464815455, 71.53812398014894, 70.58364192829345, 68.88276285435096], [71.46169601706914, 71.55636657368402, 71.2858782021803, 70.34108181075008, 68.6570158578612], [71.21022512857141, 71.30395003935604, 71.03614723362172, 70.10093979085937, 68.43351977407936]]",70.52794465834295,709,36,"[2.648404161912149, 2.652097293309748, 2.6415508224275217, 2.604648206766052, 2.539006007700346]","[[2.648404161912149, 2.652097293309748, 2.6415508224275217, 2.604648206766052, 2.539006007700346], [2.638595859328895, 2.6422521042186062, 2.6318102812741704, 2.5952817224165607, 2.530288642600384], [2.6288853074682113, 2.6325050338234735, 2.6221668285911934, 2.58600859197172, 2.52165817942493], [2.6192715354357063, 2.6228551075679665, 2.612619499801015, 2.5768278880801656, 2.5131137545620956], [2.6097535819143385, 2.61330136050932, 2.6031673398463244, 2.567738692540914, 2.5046545129285063], [2.6003304950712605, 2.6038428372248723, 2.5938094030973704, 2.5587400962143034, 2.4962796078861547], [2.591001332465539, 2.59447859171944, 2.5845447532601313, 2.5498311989337905, 2.4879882011600483], [2.5817651609567633, 2.585207687333564, 2.575372463285362, 2.541011109418564, 2.4797794627566345], [2.572621056614489, 2.5760291966526245, 2.566291615278491, 2.5322789451870027, 2.4716525708830033], [2.5635681046285708, 2.5669422014168175, 2.557301300410382, 2.5236338324709378, 2.4636067118668565]]",13.085706492115817,"[13.085706492115817, 13.038228609838615, 12.99122394127953, 12.944687785446948, 12.898615487739402, 12.853002439493963, 12.80784407753895, 12.763135883750888, 12.71887338461561, 12.675052150793565]",28.100375888973282,"[28.100375888973282, 28.278823737110596, 28.461144303431574, 28.647384039288298, 28.837590212112296, 29.031810916544497, 29.23009508574367, 29.432492502876066, 29.639053812788767, 29.849830533869444]",0.3654203959135936,19.119511590264015,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
2,city hall,11,180,70,288.0,549.2417125000001,0.0019070892795138893,93.95921980280932,"[93.95921980280932, 93.01962760478122, 92.08943132873341, 91.16853701544608, 90.2568516452916, 89.35428312883869, 88.46074029755032, 87.5761328945748, 86.70037156562906, 85.83336784997276]",78.48169487604707,"[78.48169487604707, 77.69687792728661, 76.91990914801373, 76.1507100565336, 75.38920295596826, 74.63531092640858, 73.88895781714449, 73.15006823897305, 72.41856755658331, 71.69438188101748]",17.51711429633371,"[17.51711429633371, 17.780694315150644, 18.048240422510716, 18.31981229614824, 18.59547051176838, 18.87527655655896, 19.159292842905504, 19.447582722312706, 19.740210499535344, 20.037241446921858]","[78.10628351994018, 78.22594388847875, 77.8846057232147, 76.68638353876435, 74.56263374210887]","[[78.10628351994018, 78.22594388847875, 77.8846057232147, 76.68638353876435, 74.56263374210887], [77.78860315991392, 77.90706861882447, 77.56911295420953, 76.38300970625683, 74.28027478813061], [77.47408703955281, 77.59136950421991, 77.25676312977956, 76.08265785589892, 74.00072915008249], [77.16270376648258, 77.27881503380777, 76.94752505894306, 75.78529800181704, 73.72396889925007], [76.85442225727715, 76.96937400685047, 76.64136785788259, 75.49090045334071, 73.4499663821375], [76.5492117344683, 76.66301552972837, 76.33826094696798, 75.19943581214334, 73.17869421779655], [76.24704172358312, 76.35970901296572, 76.03817404780688, 74.9108749694094, 72.91012529518022], [75.9478820502091, 76.05942416828472, 75.74107718032312, 74.62518910302845, 72.64423277052165], [75.65170283708687, 75.76213100568698, 75.44694065986249, 74.34234967481521, 72.38099006473752], [75.35847450122986, 75.46779983056231, 75.15573509432559, 74.06232842775592, 72.12037086085584]]",74.56263374210887,671,36,"[2.8118262067178463, 2.816133979985235, 2.8038458060357296, 2.7607098073955165, 2.6842548147159198]","[[2.8118262067178463, 2.816133979985235, 2.8038458060357296, 2.7607098073955165, 2.6842548147159198], [2.8003897137569016, 2.804654470277681, 2.792488066351543, 2.7497883494252457, 2.674089892372702], [2.7890671334239014, 2.7932893021519165, 2.781243472672064, 2.7389756828123613, 2.6640262494029696], [2.777857335593373, 2.78203734121708, 2.7701109021219503, 2.7282707280654135, 2.654062880373002], [2.7667592012619773, 2.770897464246617, 2.759089242883773, 2.7176724163202657, 2.6441987897569503], [2.7557716224408586, 2.759868559070221, 2.748177394090847, 2.70717968923716, 2.6344329918406757], [2.7448935020489924, 2.748949524466766, 2.737374265721048, 2.6967914988987385, 2.624764510626488], [2.734123753807528, 2.73813927005825, 2.726678778491632, 2.6865068077090246, 2.6151923797387795], [2.7234613021351275, 2.7274367162047315, 2.7160898637550495, 2.6763245882933475, 2.6057156423305505], [2.7129050820442755, 2.7168407939002432, 2.7056064633957213, 2.666243823399213, 2.5963333509908106]]",13.876770614850248,"[13.876770614850248, 13.821410492184075, 13.766601840463212, 13.712339187370821, 13.658617114469584, 13.605430256679762, 13.552773301762032, 13.500640989805214, 13.449028112718807, 13.397929513730265]",31.393884911183957,"[31.393884911183957, 31.60210480733472, 31.814842262973926, 32.03215148351906, 32.25408762623796, 32.48070681323872, 32.71206614466754, 32.94822371211792, 33.18923861225415, 33.43517096065212]",0.3657070107081792,17.495181435934192,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
3,city hall,11,180,80,288.0,561.2179625000001,0.0019486734809027783,107.38196548892495,"[107.38196548892495, 106.3081458340357, 105.24506437569534, 104.1926137319384, 103.150687594619, 102.11918071867281, 101.09798891148608, 100.08700902237122, 99.0861389321475, 98.09527754282603]",89.69336557262524,"[89.69336557262524, 88.79643191689898, 87.90846759773, 87.0293829217527, 86.15908909253517, 85.29749820160981, 84.44452321959372, 83.60007798739778, 82.7640772075238, 81.93643643544856]",20.019559195809954,"[20.019559195809954, 20.320793503029307, 20.626560482869394, 20.936928338455132, 21.25196629916387, 21.571744636067383, 21.896334677606298, 22.22580882550024, 22.56024057089754, 22.899704510767837]","[82.64318178156552, 82.77990855101245, 82.39031706308396, 81.01899236851101, 78.59519435013429]","[[82.64318178156552, 82.77990855101245, 82.39031706308396, 81.01899236851101, 78.59519435013429], [82.28032571040906, 82.4156874248079, 82.02995151738672, 80.67247329339561, 78.2726678293995], [81.92108178992652, 82.05509205579608, 81.67317397573117, 80.32940405402667, 77.95335315527988], [81.56541422517091, 81.69808651384108, 81.31994886954003, 79.98975045761135, 77.63721847633929], [81.21328757264617, 81.34463522159226, 80.97024097972368, 79.65347864720394, 77.32423225434196], [80.86466673692198, 80.99470295108634, 80.62401543330871, 79.32055509846849, 77.01436326122644], [80.51951696727987, 80.6482548203803, 80.28123770009745, 78.9909466164713, 76.70758057610735], [80.17780385439029, 80.305256290216, 79.94187358935883, 78.66462033250309, 76.40385358230517], [79.83949332702049, 79.96567316071521, 79.60588924654988, 78.3415437009307, 76.10315196440396], [79.50455164877289, 79.62947156810561, 79.2732511500675, 78.021684496078, 75.80544570533596]]",78.59519435013429,637,36,"[2.9751545441363585, 2.9800767078364485, 2.9660514142710226, 2.916683725266396, 2.8294269966048344]","[[2.9751545441363585, 2.9800767078364485, 2.9660514142710226, 2.916683725266396, 2.8294269966048344], [2.9620917255747266, 2.9669647472930842, 2.9530782546259218, 2.904209038562242, 2.8178160418583817], [2.9491589444373547, 2.953983314008659, 2.9402342631263223, 2.89185854594496, 2.806320713590076], [2.936354912106153, 2.941131114498279, 2.9275181593034407, 2.8796310164740087, 2.7949398651482142], [2.9236783526152617, 2.9284068679773214, 2.914928675270053, 2.867525231299342, 2.783672361156311], [2.9111280025291912, 2.915809306239108, 2.9024645555991135, 2.8555399835448654, 2.7725170774041517], [2.8987026108220753, 2.903337173533691, 2.8901245572035084, 2.8436740781929672, 2.761472900739865], [2.8864009387580505, 2.890989226447776, 2.8779074492169183, 2.8319263319701116, 2.750538728962986], [2.8742217597727375, 2.878764233785748, 2.8658120128757956, 2.8202955732335053, 2.739713470718543], [2.862163859355824, 2.866660976451802, 2.8538370414024303, 2.8087806418588075, 2.7289960453920945]]",14.667393388115059,"[14.667393388115059, 14.604159807914357, 14.541555781107371, 14.479575067530094, 14.41821148831829, 14.357458925316429, 14.297311320492106, 14.237762675355842, 14.17880705038633, 14.120438564460958]",34.68695258392501,"[34.68695258392501, 34.924953310943664, 35.16811626397676, 35.416503405985225, 35.67017778748216, 35.929203561383815, 36.193645998098404, 36.463571500856084, 36.73904762128387, 37.020143075228795]",0.36599357764655355,16.179511911348637,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
4,city hall,11,180,90,288.0,573.1942125,0.001990257682291667,120.80471117504055,"[120.80471117504055, 119.59666406329015, 118.40069742265725, 117.21669044843067, 116.04452354394635, 114.88407830850689, 113.73523752542184, 112.5978851501676, 111.47190629866593, 110.35718723567928]",100.90503626920338,"[100.90503626920338, 99.89598590651134, 98.89702604744623, 97.90805578697177, 96.92897522910205, 95.95968547681102, 95.00008862204292, 94.05008773582249, 93.10958685846427, 92.17849098987962]",22.522004095286196,"[22.522004095286196, 22.860892690907967, 23.204880543228064, 23.554044380762022, 23.908462086559346, 24.268212715575803, 24.63337651230708, 25.004034928687766, 25.38027064225973, 25.762167574613816]","[87.17747706021348, 87.33126324620522, 86.8935457537056, 85.3505700521218, 82.6256264824192]","[[87.17747706021348, 87.33126324620522, 86.8935457537056, 85.3505700521218, 82.6256264824192], [86.7694970772881, 86.92174820180048, 86.48835683603633, 84.96079205726707, 82.26297475159511], [86.36557612523806, 86.51630748315831, 86.08719999872127, 84.57489240833898, 81.90393255517355], [85.96567402705679, 86.11490076143228, 85.69003531515244, 84.19283270861534, 81.54846413577032], [85.56975099928314, 85.71748810281758, 85.29682325014343, 83.81457493764505, 81.19653408684962], [85.1777676482294, 85.3240299647648, 84.90752465617136, 83.44008144763862, 80.8481073493495], [84.78968496624417, 84.9344871922282, 84.52210076965315, 83.06931495989168, 80.50314920833826], [84.40546432800917, 84.54882101394836, 84.14051320725612, 82.70223856124116, 80.16162528970159], [84.02506748687, 84.16699303876868, 83.76272396224249, 82.33881570055415, 79.82350155686056], [83.64845657120048, 83.78896525198599, 83.3886954008474, 81.97901018524885, 79.48874430751971]]",82.6256264824192,606,36,"[3.1383891741676853, 3.143925476863388, 3.1281676471334015, 3.0726205218763845, 2.974522553367091]","[[3.1383891741676853, 3.143925476863388, 3.1281676471334015, 3.0726205218763845, 2.974522553367091], [3.1237018947823714, 3.1291829352648177, 3.1135808460973085, 3.0585885140616145, 2.9614670910574237], [3.1091607405085706, 3.1145870693936994, 3.099139199953966, 3.0446961267002033, 2.948541571986248], [3.0947642649740446, 3.100136427411562, 3.084841271345488, 3.0309419775101523, 2.9357447088877313], [3.080511035974193, 3.085829571701433, 3.070685637005164, 3.017324697755222, 2.9230752271265867], [3.0663996353362584, 3.071665078731533, 3.056670887622169, 3.00384293211499, 2.9105318645765825], [3.05242865878479, 3.0576415389202154, 3.0427956277075134, 2.9904953385561006, 2.8981133715001772], [3.0385967158083305, 3.0437575565021406, 3.02905847546122, 2.9772805882046818, 2.8858185104292575], [3.02490242952732, 3.0300117493956726, 3.0154580626407297, 2.9641973652199494, 2.8736460560469803], [3.0113444365632174, 3.0164027490714953, 3.001993034430506, 2.9512443666689587, 2.86159479507071]]",15.45762537340795,"[15.45762537340795, 15.386521281263535, 15.316124708542688, 15.24642865012898, 15.1774261695626, 15.109110398381532, 15.041474535468797, 14.97451184640563, 14.90821566283065, 14.842579381804887]",37.97962946869414,"[37.97962946869414, 38.2474139721715, 38.52100525177075, 38.800473030891, 39.08588825612195, 39.37732311395733, 39.674851047775874, 39.97854677509339, 40.28848630509038, 40.6047469564187]",0.36628009674070156,15.092148620682904,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
5,city hall,11,180,100,288.0,585.1704625000001,0.0020318418836805558,134.22745686115618,"[134.22745686115618, 132.8851822925446, 131.55633046961918, 130.240767164923, 128.93835949327374, 127.648975898341, 126.3724861393576, 125.10876127796402, 123.8576736651844, 122.61909692853254]",112.11670696578155,"[112.11670696578155, 110.99553989612373, 109.88558449716248, 108.78672865219087, 107.69886136566895, 106.62187275201227, 105.55565402449214, 104.50009748424722, 103.45509650940475, 102.4205455443107]",25.02444899476244,"[25.02444899476244, 25.400991878786638, 25.78320060358674, 26.171160423068915, 26.564957873954828, 26.96468079508423, 27.370418347007867, 27.782261031875297, 28.200300713621928, 28.624630638459795]","[91.70916935588409, 91.88000797405707, 91.39429179507961, 89.68010921857625, 86.65393013896357]","[[91.70916935588409, 91.88000797405707, 91.39429179507961, 89.68010921857625, 86.65393013896357], [91.25611726055102, 91.4252509498022, 90.94432891015836, 89.24726490731962, 86.25119555471747], [90.80757004548745, 90.97501578630663, 90.4988411987499, 88.81872504655597, 85.85246734976351], [90.36348317214029, 90.52925777658143, 90.05778439578029, 88.39444706923348, 85.45770587754318], [89.92381253718806, 90.0879326505264, 89.62111466914182, 87.97438882446951, 85.06687187966051], [89.48851446839052, 89.65099657076377, 89.18878861555594, 87.55850857357811, 84.67992648216578], [89.05754572047599, 89.21840612850943, 88.76076325647401, 87.14676498613312, 84.29683119187297], [88.63086347106575, 88.79011833948182, 88.33699603401497, 86.7391171360675, 83.91754789271081], [88.2084253166354, 88.36609063984741, 87.91744480694032, 86.33552449780748, 83.54203884210733], [87.79018926851265, 87.94628088220341, 87.5020678466653, 85.93594694244223, 83.17026666740709]]",86.65393013896357,578,36,"[3.3015300968118275, 3.3076802870660544, 3.2901945046228662, 3.228483931868745, 3.119541485002689]","[[3.3015300968118275, 3.3076802870660544, 3.2901945046228662, 3.228483931868745, 3.119541485002689], [3.285220221379837, 3.2913090341928797, 3.2739958407657013, 3.212901536663506, 3.105043039969829], [3.2690725216375482, 3.2751005683070384, 3.2579582831549967, 3.197474101676015, 3.0906888245914863], [3.2530853941970506, 3.259053279956932, 3.24208023824809, 3.1822000944924054, 3.0764774115915543], [3.2372572513387703, 3.2431655754189506, 3.226360128089105, 3.1670779976809027, 3.0624073876677786], [3.221586520862059, 3.2274358765474958, 3.210796390160014, 3.152106308648812, 3.0484773533579683], [3.2060716459371355, 3.211862620626339, 3.1953874772330644, 3.1372835395007925, 3.0346859229074266], [3.1907110849583673, 3.1964442602213454, 3.180131857224539, 3.1226082168984304, 3.0210317241375892], [3.1755033113988747, 3.1811792630345073, 3.165028013049852, 3.1080788819210694, 3.0075133983158637], [3.1604468136664554, 3.1660661117593225, 3.1500744424799505, 3.0936940899279204, 2.9941296000266555]]",16.24743030537218,"[16.24743030537218, 16.168469672971753, 16.090294299367084, 16.012896418486033, 15.936268340195507, 15.86040244957635, 15.785291206204757, 15.710927143440273, 15.637302867720168, 15.564411057860305]",41.27187930013462,"[41.27187930013462, 41.569461551758394, 41.87349490295382, 42.18405684155495, 42.501226214150336, 42.82508324466058, 43.155709553212624, 43.49318817531557, 43.837603581342094, 44.1890416963201]",0.366566568002604,14.178430263486726,0,3000,8.219178082191782,8.219178082191782,8.219178082191782,0,0.0
6,city hall,11,180,50,680.96,1068.58635,0.0015692351239426693,67.11372843057809,"[67.11372843057809, 66.4425911462723, 65.77816523480959, 65.1203835824615, 64.46917974663687, 63.8244879491705, 63.1862430696788, 62.55438063898201, 61.9288368325922, 61.30954846426627]",55.22691333415328,"[55.22691333415328, 54.67464420081175, 54.12789775880363, 53.5866187812156, 53.05075259340344, 52.520245067469396, 51.99504261679471, 51.47509219062676, 50.96034126872049, 50.450737856033285]",12.326647056183013,"[12.326647056183013, 12.5121261144374, 12.700396076081342, 12.891498935838142, 13.085477320325694, 13.282374497564636, 13.482234386629495, 13.685101567445107, 13.891021290730457, 14.100039488092078]","[128.77956001540574, 128.98042826298075, 128.68235248271452, 127.92439307514434, 126.31129337957664]","[[128.77956001540574, 128.98042826298075, 128.68235248271452, 127.92439307514434, 126.31129337957664], [128.55574331734056, 128.75632462197055, 128.46003995167098, 127.7106458896935, 126.11248463280695], [128.33449613660946, 128.5344600956396, 128.23994871771112, 127.49903438182172, 125.91602064141384], [128.11566276007017, 128.31481233108352, 128.02205660424576, 127.28991152082105, 125.72151975453872], [127.89901587730773, 128.0974589109049, 127.80634165572772, 127.08299755594473, 125.52918708244255], [127.68453366000017, 127.8826876398594, 127.5930601200568, 126.8781510423849, 125.33906168860483], [127.47219449738004, 127.6700623092423, 127.38212540941842, 126.67535133922618, 125.15083610414077], [127.26197699407342, 127.45956149491772, 127.17329839341703, 126.4745780112938, 124.96449135970346], [127.05385996796024, 127.2511639862893, 126.96655802799039, 126.27622512370193, 124.78000867506742], [126.84782244805552, 127.04484878417878, 126.76188347886249, 126.07993359202099, 124.59736945724875]]",126.31129337957664,396,36,"[4.636064160554607, 4.643295417467307, 4.632564689377723, 4.605278150705196, 4.547206561664759]","[[4.636064160554607, 4.643295417467307, 4.632564689377723, 4.605278150705196, 4.547206561664759], [4.62800675942426, 4.63522768639094, 4.624561438260155, 4.597583252028966, 4.54004944678105], [4.620041860917941, 4.627240563443025, 4.6166381538376, 4.589965237745582, 4.532976743090898], [4.612163859362526, 4.619333243919007, 4.608794037752848, 4.582436814749558, 4.525974711163394], [4.604364571583078, 4.611508520792577, 4.601028299606198, 4.57498791201401, 4.519050734967932], [4.596643211760006, 4.603776755034938, 4.593350164322045, 4.567613437525856, 4.512206220789774], [4.588999001905681, 4.596122243132723, 4.585756514739064, 4.560312648212143, 4.505430099749067], [4.581431171786644, 4.588544213817038, 4.5782387421630135, 4.553084808406577, 4.498721688949325], [4.573938958846568, 4.5810419035064145, 4.570796089007654, 4.54594410445327, 4.492080312302427], [4.5665216081299995, 4.573614556230437, 4.56342780523905, 4.538877609312756, 4.4855053004609555]]",23.064408979769592,"[23.064408979769592, 23.02542858288537, 22.986862559035046, 22.948702666947334, 22.910940038963794, 22.87358978943262, 22.836620507738676, 22.800020625122595, 22.763801368116333, 22.7279468793732]",35.3910560359526,"[35.3910560359526, 35.537554697322776, 35.687258635116386, 35.84020160278548, 35.99641735928949, 36.15596428699726, 36.31885489436817, 36.4851221925677, 36.65482265884679, 36.82798636746528]",0.3382868010856577,30.193683650311495,0,4000,10.95890410958904,10.0,10.0,0,0.0
7,city hall,11,180,60,680.96,1080.5626000000002,0.0015868224271616545,80.5364741166937,"[80.5364741166937, 79.73110937552676, 78.93379828177149, 78.14446029895377, 77.36301569596424, 76.5893855390046, 75.82349168361455, 75.0652567667784, 74.31460419911062, 73.57145815711951]",66.27229600098393,"[66.27229600098393, 65.60957304097408, 64.95347731056435, 64.30394253745871, 63.660903112084114, 63.02429408096327, 62.39405114015364, 61.7701106287521, 61.15240952246458, 60.540885427239935]",14.791976467419614,"[14.791976467419614, 15.014551337324876, 15.240475291297608, 15.469798723005765, 15.702572784390831, 15.938849397077561, 16.17868126395539, 16.422121880934128, 16.669225548876543, 16.92004738571049]","[133.29311718861823, 133.48459498669342, 133.15557795981672, 132.2149493966426, 130.30546523947095]","[[133.29311718861823, 133.48459498669342, 133.15557795981672, 132.2149493966426, 130.30546523947095], [133.02128808529233, 133.21345166880732, 132.88561156926448, 131.95685531176315, 130.0655772910311], [132.75217450596202, 132.94501701192087, 132.61834220310564, 131.70163841720856, 129.82808596215412], [132.48574935045136, 132.67926398459042, 132.35374294362262, 131.44916600032542, 129.59296733161682], [132.22198578849043, 132.4164099671953, 132.09178714122967, 131.19921582321155, 129.36019771651326], [131.96085725703807, 132.15644787463822, 131.83264441403657, 130.95176271290885, 129.12975366988942], [131.7027248833194, 131.89908284597234, 131.57648121561564, 130.70678174720493, 128.90161197840123], [131.4472775866654, 131.64428896144375, 131.32375739919655, 130.46424825214518, 128.6757496599954], [131.19458358317596, 131.39204055948346, 131.07388967236898, 130.22413779956955, 128.45214396161333], [130.94470652599054, 131.1426226694402, 130.82669519284627, 129.98642620467328, 128.23077235691773]]",130.30546523947095,384,36,"[4.798552218790256, 4.8054454195209635, 4.793600806553402, 4.759738178279134, 4.690996748620954]","[[4.798552218790256, 4.8054454195209635, 4.793600806553402, 4.759738178279134, 4.690996748620954], [4.7887663710705235, 4.7956842600770635, 4.783882016493521, 4.750446791223474, 4.68236078247712], [4.779078282214633, 4.7860206124291516, 4.774260319311804, 4.741258983019508, 4.673811094637548], [4.769486976616249, 4.776453503445255, 4.764734745970414, 4.732169976011715, 4.665346823938205], [4.759991488385655, 4.7669907588190314, 4.755304337084269, 4.7231717696356155, 4.656967117794477], [4.750590861253371, 4.757632123486976, 4.745975198905317, 4.714263457664718, 4.64867113211602], [4.741298095799499, 4.748366982455004, 4.736753323762164, 4.705444142899378, 4.640458031222445], [4.7321019931199535, 4.739194402611975, 4.727655266371076, 4.696712937077227, 4.632326987759834], [4.723005008994335, 4.730113460141405, 4.718660028205283, 4.688068960784504, 4.62427718261808], [4.71400943493566, 4.721134416099846, 4.709761026942466, 4.6795113433682385, 4.616307804849039]]",23.84833337176471,"[23.84833337176471, 23.8011402213417, 23.754429291612645, 23.708192025981838, 23.662425471719047, 23.6171327734264, 23.572320576138488, 23.527991586940068, 23.48412464074361, 23.44072402619525]",38.640309839184326,"[38.640309839184326, 38.81569155866658, 38.99490458291025, 39.177990748987604, 39.36499825610988, 39.55598217050396, 39.75100184009388, 39.950113467874196, 40.153350189620156, 40.360771411905745]",0.3384015369973097,27.964646362753136,0,4000,10.95890410958904,10.0,10.0,0,0.0
