Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.4
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2010,1,1,0,30,-0.7000000000000001,0,0,0,0.65,1013,0.1,178,0.6000000000000001
2010,1,1,1,30,-0.8,0,0,0,0.65,1013,0,327,0.6000000000000001
2010,1,1,2,30,-0.9,0,0,0,0.65,1013,-0.2,310,0.8
2010,1,1,3,30,-1,0,0,0,0.65,1013,-0.5,305,1
2010,1,1,4,30,-1.1,0,0,0,0.65,1012,-0.7000000000000001,303,1.2000000000000002
2010,1,1,5,30,-1.4000000000000001,0,0,0,0.65,1012,-1.1,301,1.3
2010,1,1,6,30,-1.6,0,0,0,0.65,1012,-1.3,301,1.3
2010,1,1,7,30,-1.7000000000000002,4,0,4,0.65,1012,-0.6000000000000001,302,1.4000000000000001
2010,1,1,8,30,-0.9,64,149,89,0.65,1011,0.7000000000000001,302,1.4000000000000001
2010,1,1,9,30,-0.1,111,16,116,0.65,1011,2,302,1.3
2010,1,1,10,30,0.6000000000000001,115,0,115,0.65,1010,3.1,303,1.3
2010,1,1,11,30,1.1,181,52,203,0.65,1009,4.1000000000000005,304,1.4000000000000001
2010,1,1,12,30,1.3,190,186,271,0.65,1009,4.6000000000000005,304,1.4000000000000001
2010,1,1,13,30,1.5,157,45,175,0.65,1008,4.6000000000000005,314,1.4000000000000001
2010,1,1,14,30,2,110,297,199,0.65,1008,3.8000000000000003,330,1.5
2010,1,1,15,30,1.7000000000000002,64,65,75,0.65,1007,2.4000000000000004,337,1.6
2010,1,1,16,30,0.7000000000000001,4,0,4,0.65,1007,1.6,337,1.7000000000000002
2010,1,1,17,30,0.7000000000000001,0,0,0,0.65,1007,1.5,336,1.9000000000000001
2010,1,1,18,30,0.6000000000000001,0,0,0,0.65,1007,1.5,336,1.9000000000000001
2010,1,1,19,30,0.5,0,0,0,0.72,1007,1.4000000000000001,332,2.1
2010,1,1,20,30,0.5,0,0,0,0.72,1007,1.3,331,2.3000000000000003
2010,1,1,21,30,0.4,0,0,0,0.72,1006,1,329,2.8000000000000003
2010,1,1,22,30,0,0,0,0,0.72,1005,0.7000000000000001,328,3.3000000000000003
2010,1,1,23,30,-0.7000000000000001,0,0,0,0.72,1005,0.2,328,3.7
2010,1,2,0,30,-1.7000000000000002,0,0,0,0.72,1004,-0.30000000000000004,327,3.8000000000000003
2010,1,2,1,30,-2.5,0,0,0,0.72,1004,-0.6000000000000001,324,3.7
2010,1,2,2,30,-2.7,0,0,0,0.72,1004,-0.8,320,3.7
2010,1,2,3,30,-2.9000000000000004,0,0,0,0.72,1004,-0.9,317,3.8000000000000003
2010,1,2,4,30,-3.3000000000000003,0,0,0,0.72,1003,-1.2000000000000002,314,4.1000000000000005
2010,1,2,5,30,-3.9000000000000004,0,0,0,0.72,1003,-1.6,312,4.4
2010,1,2,6,30,-4.6000000000000005,0,0,0,0.72,1003,-2.1,311,4.7
2010,1,2,7,30,-5.2,4,0,4,0.72,1003,-2.4000000000000004,310,4.9
2010,1,2,8,30,-5.6000000000000005,40,0,40,0.72,1003,-2.4000000000000004,312,5
2010,1,2,9,30,-5.9,97,413,221,0.72,1003,-2.3000000000000003,315,5.1000000000000005
2010,1,2,10,30,-6.2,136,418,300,0.72,1002,-2.3000000000000003,317,5.2
2010,1,2,11,30,-6.5,183,54,206,0.72,1002,-2.5,317,5.300000000000001
2010,1,2,12,30,-6.9,103,0,103,0.72,1002,-2.8000000000000003,317,5.4
2010,1,2,13,30,-7.300000000000001,145,14,150,0.72,1002,-3.4000000000000004,315,5.6000000000000005
2010,1,2,14,30,-7.9,119,48,133,0.72,1003,-4,314,5.7
2010,1,2,15,30,-8.5,62,13,64,0.72,1003,-4.800000000000001,312,5.800000000000001
2010,1,2,16,30,-9.3,8,0,8,0.72,1004,-5.7,312,5.9
2010,1,2,17,30,-10.200000000000001,0,0,0,0.72,1004,-6.6000000000000005,312,6
2010,1,2,18,30,-10.9,0,0,0,0.72,1005,-7.1000000000000005,312,6
2010,1,2,19,30,-11.3,0,0,0,0.8,1004,-8,309,6
2010,1,2,20,30,-11.600000000000001,0,0,0,0.8,1004,-8.4,306,6
2010,1,2,21,30,-11.9,0,0,0,0.8,1003,-8.6,302,6
2010,1,2,22,30,-12.100000000000001,0,0,0,0.8,1002,-8.700000000000001,300,6
2010,1,2,23,30,-12.100000000000001,0,0,0,0.8,1002,-8.700000000000001,298,6.1000000000000005
2010,1,3,0,30,-12.100000000000001,0,0,0,0.8,1001,-8.6,298,6.1000000000000005
2010,1,3,1,30,-12.100000000000001,0,0,0,0.8,1001,-8.5,298,6.1000000000000005
2010,1,3,2,30,-12,0,0,0,0.8,1000,-8.4,298,6.2
2010,1,3,3,30,-11.9,0,0,0,0.8,1000,-8.3,297,6.2
2010,1,3,4,30,-11.8,0,0,0,0.8,999,-8.200000000000001,295,6.2
2010,1,3,5,30,-11.700000000000001,0,0,0,0.8,998,-8.1,293,6.300000000000001
2010,1,3,6,30,-11.600000000000001,0,0,0,0.8,997,-8,292,6.300000000000001
2010,1,3,7,30,-11.5,5,0,5,0.8,997,-7.800000000000001,292,6.4
2010,1,3,8,30,-11.3,56,0,56,0.8,997,-7.6000000000000005,295,6.4
2010,1,3,9,30,-11.200000000000001,113,20,119,0.8,997,-7.300000000000001,298,6.4
2010,1,3,10,30,-11.100000000000001,167,182,238,0.8,997,-7,300,6.4
2010,1,3,11,30,-11,188,76,222,0.8,997,-6.6000000000000005,302,6.300000000000001
2010,1,3,12,30,-10.700000000000001,113,621,387,0.8,997,-6.1000000000000005,305,6.2
2010,1,3,13,30,-10.5,152,26,162,0.8,997,-5.800000000000001,306,6.1000000000000005
2010,1,3,14,30,-10.3,123,86,149,0.8,998,-5.800000000000001,308,6
2010,1,3,15,30,-10.200000000000001,44,0,44,0.8,999,-6.2,309,5.9
2010,1,3,16,30,-10.3,6,0,6,0.8,1000,-6.7,310,5.7
2010,1,3,17,30,-10.5,0,0,0,0.8,1001,-7,310,5.6000000000000005
2010,1,3,18,30,-10.5,0,0,0,0.8,1001,-7.1000000000000005,310,5.6000000000000005
2010,1,3,19,30,-10.3,0,0,0,0.06,1002,-7,310,5.4
2010,1,3,20,30,-10,0,0,0,0.06,1002,-6.7,310,5.2
2010,1,3,21,30,-9.700000000000001,0,0,0,0.06,1002,-6.5,310,5.1000000000000005
2010,1,3,22,30,-9.5,0,0,0,0.06,1002,-6.4,310,4.9
2010,1,3,23,30,-9.4,0,0,0,0.06,1002,-6.4,309,4.7
2010,1,4,0,30,-9.3,0,0,0,0.06,1003,-6.4,308,4.5
2010,1,4,1,30,-9.200000000000001,0,0,0,0.06,1003,-6.5,307,4.4
2010,1,4,2,30,-9.200000000000001,0,0,0,0.06,1003,-6.6000000000000005,306,4.3
2010,1,4,3,30,-9.200000000000001,0,0,0,0.06,1004,-6.800000000000001,306,4.2
2010,1,4,4,30,-9.3,0,0,0,0.06,1004,-6.800000000000001,306,4.1000000000000005
2010,1,4,5,30,-9.3,0,0,0,0.06,1004,-6.9,307,4
2010,1,4,6,30,-9.3,0,0,0,0.06,1004,-6.9,308,3.9000000000000004
2010,1,4,7,30,-9.4,6,0,6,0.06,1004,-6.5,310,3.9000000000000004
2010,1,4,8,30,-9.1,63,173,93,0.06,1005,-5.6000000000000005,311,3.9000000000000004
2010,1,4,9,30,-8.700000000000001,51,795,291,0.06,1005,-4.3,311,3.9000000000000004
2010,1,4,10,30,-8,153,315,277,0.06,1004,-2.9000000000000004,309,3.8000000000000003
2010,1,4,11,30,-7.2,128,563,377,0.06,1004,-1.9000000000000001,305,3.8000000000000003
2010,1,4,12,30,-6.7,163,401,340,0.06,1003,-1.4000000000000001,301,3.7
2010,1,4,13,30,-6.300000000000001,143,391,297,0.06,1004,-1.2000000000000002,300,3.7
2010,1,4,14,30,-6.2,94,449,232,0.06,1004,-1.5,300,3.7
2010,1,4,15,30,-6.300000000000001,67,110,87,0.06,1004,-2.1,303,3.7
2010,1,4,16,30,-6.6000000000000005,7,0,7,0.06,1005,-3,306,3.7
2010,1,4,17,30,-7.1000000000000005,0,0,0,0.06,1006,-3.9000000000000004,310,3.7
2010,1,4,18,30,-7.6000000000000005,0,0,0,0.06,1006,-4.3,312,3.7
2010,1,4,19,30,-8.1,0,0,0,0.06,1006,-5.6000000000000005,314,3.5
2010,1,4,20,30,-8.5,0,0,0,0.06,1006,-6.1000000000000005,314,3.5
2010,1,4,21,30,-8.9,0,0,0,0.06,1006,-6.6000000000000005,314,3.3000000000000003
2010,1,4,22,30,-9.1,0,0,0,0.06,1006,-6.9,314,3.2
2010,1,4,23,30,-9.200000000000001,0,0,0,0.06,1006,-7.2,315,3.1
2010,1,5,0,30,-9.3,0,0,0,0.06,1006,-7.4,315,3
2010,1,5,1,30,-9.3,0,0,0,0.06,1006,-7.6000000000000005,315,2.8000000000000003
2010,1,5,2,30,-9.4,0,0,0,0.06,1006,-7.7,313,2.7
2010,1,5,3,30,-9.4,0,0,0,0.06,1006,-7.800000000000001,310,2.6
2010,1,5,4,30,-9.4,0,0,0,0.06,1006,-7.9,309,2.6
2010,1,5,5,30,-9.4,0,0,0,0.06,1006,-8,308,2.7
2010,1,5,6,30,-9.4,0,0,0,0.06,1006,-8,309,2.8000000000000003
2010,1,5,7,30,-9.4,11,220,16,0.06,1006,-7.1000000000000005,309,3.1
2010,1,5,8,30,-8.8,39,655,152,0.06,1006,-5.5,312,3.4000000000000004
2010,1,5,9,30,-8.3,52,816,299,0.06,1006,-3.9000000000000004,314,3.6
2010,1,5,10,30,-7.7,59,888,409,0.06,1005,-2.6,313,3.6
2010,1,5,11,30,-7,63,915,469,0.06,1005,-1.7000000000000002,310,3.7
2010,1,5,12,30,-6.4,65,912,470,0.06,1004,-1.1,308,3.7
2010,1,5,13,30,-6.1000000000000005,62,875,410,0.06,1004,-1,306,3.8000000000000003
2010,1,5,14,30,-6,55,803,303,0.06,1004,-1.3,306,3.8000000000000003
2010,1,5,15,30,-6.1000000000000005,41,650,159,0.06,1004,-2,305,3.7
2010,1,5,16,30,-6.300000000000001,13,244,20,0.06,1005,-3,306,3.5
2010,1,5,17,30,-6.7,0,0,0,0.06,1005,-3.8000000000000003,307,3.5
2010,1,5,18,30,-7.1000000000000005,0,0,0,0.06,1005,-4.1000000000000005,307,3.5
2010,1,5,19,30,-7.4,0,0,0,0.06,1005,-4.800000000000001,308,3.5
2010,1,5,20,30,-7.7,0,0,0,0.06,1005,-5.1000000000000005,309,3.4000000000000004
2010,1,5,21,30,-7.800000000000001,0,0,0,0.06,1005,-5.1000000000000005,310,3.4000000000000004
2010,1,5,22,30,-7.800000000000001,0,0,0,0.06,1005,-5.2,309,3.3000000000000003
2010,1,5,23,30,-7.800000000000001,0,0,0,0.06,1005,-5.300000000000001,308,3.2
2010,1,6,0,30,-7.9,0,0,0,0.06,1004,-5.4,306,3.2
2010,1,6,1,30,-7.800000000000001,0,0,0,0.06,1004,-5.4,305,3.1
2010,1,6,2,30,-7.800000000000001,0,0,0,0.06,1004,-5.5,305,3
2010,1,6,3,30,-7.7,0,0,0,0.06,1004,-5.4,306,3
2010,1,6,4,30,-7.5,0,0,0,0.06,1004,-5.300000000000001,308,3
2010,1,6,5,30,-7.4,0,0,0,0.06,1005,-5.2,312,3
2010,1,6,6,30,-7.300000000000001,0,0,0,0.06,1005,-5.1000000000000005,315,3
2010,1,6,7,30,-7.4,5,0,5,0.06,1006,-4.6000000000000005,318,3.2
2010,1,6,8,30,-7.2,40,639,152,0.06,1006,-3.5,319,3.5
2010,1,6,9,30,-7.2,54,805,298,0.06,1006,-2.5,318,3.7
2010,1,6,10,30,-6.7,59,885,410,0.06,1005,-1.4000000000000001,315,3.7
2010,1,6,11,30,-6,63,914,470,0.06,1004,-0.4,312,3.8000000000000003
2010,1,6,12,30,-5.4,62,916,472,0.06,1004,0.30000000000000004,310,4
2010,1,6,13,30,-4.9,57,895,416,0.06,1004,0.6000000000000001,311,4.1000000000000005
2010,1,6,14,30,-4.7,51,829,309,0.06,1004,0.2,312,4.1000000000000005
2010,1,6,15,30,-4.800000000000001,65,229,107,0.06,1005,-0.7000000000000001,314,4
2010,1,6,16,30,-5.1000000000000005,13,280,22,0.06,1005,-1.7000000000000002,315,4
2010,1,6,17,30,-5.5,0,0,0,0.06,1006,-2.3000000000000003,315,4.1000000000000005
2010,1,6,18,30,-5.9,0,0,0,0.06,1007,-2.6,314,4.1000000000000005
2010,1,6,19,30,-6.1000000000000005,0,0,0,0.06,1008,-3.2,309,4
2010,1,6,20,30,-6.1000000000000005,0,0,0,0.06,1008,-3.4000000000000004,306,4
2010,1,6,21,30,-6,0,0,0,0.06,1008,-3.5,304,3.9000000000000004
2010,1,6,22,30,-5.9,0,0,0,0.06,1008,-3.5,303,3.8000000000000003
2010,1,6,23,30,-5.800000000000001,0,0,0,0.06,1008,-3.5,302,3.7
2010,1,7,0,30,-5.7,0,0,0,0.06,1008,-3.5,300,3.6
2010,1,7,1,30,-5.5,0,0,0,0.06,1008,-3.5,298,3.5
2010,1,7,2,30,-5.5,0,0,0,0.06,1008,-3.4000000000000004,297,3.5
2010,1,7,3,30,-5.4,0,0,0,0.06,1009,-3.4000000000000004,296,3.4000000000000004
2010,1,7,4,30,-5.300000000000001,0,0,0,0.06,1009,-3.4000000000000004,297,3.3000000000000003
2010,1,7,5,30,-5.300000000000001,0,0,0,0.06,1010,-3.5,297,3.2
2010,1,7,6,30,-5.4,0,0,0,0.06,1010,-3.5,297,3.1
2010,1,7,7,30,-5.300000000000001,11,218,16,0.06,1011,-2.7,298,3.2
2010,1,7,8,30,-4.6000000000000005,38,642,150,0.06,1011,-1.2000000000000002,301,3.4000000000000004
2010,1,7,9,30,-4,51,801,295,0.06,1011,0.30000000000000004,307,3.5
2010,1,7,10,30,-3.5,59,872,405,0.06,1011,1.5,311,3.4000000000000004
2010,1,7,11,30,-3,62,903,465,0.06,1010,2.4000000000000004,308,3.2
2010,1,7,12,30,-2.6,175,349,332,0.06,1010,2.9000000000000004,302,3.1
2010,1,7,13,30,-2.4000000000000004,138,431,312,0.06,1010,3,297,3
2010,1,7,14,30,-2.2,54,802,306,0.06,1010,2.5,293,2.7
2010,1,7,15,30,-1.8,41,649,163,0.06,1010,1,291,2.4000000000000004
2010,1,7,16,30,-2.5,13,0,13,0.06,1011,-0.5,290,2.3000000000000003
2010,1,7,17,30,-2.8000000000000003,0,0,0,0.06,1011,-0.8,293,2.3000000000000003
2010,1,7,18,30,-2.8000000000000003,0,0,0,0.06,1011,-0.9,295,2.3000000000000003
2010,1,7,19,30,-3.3000000000000003,0,0,0,0.71,1011,-2,301,2
2010,1,7,20,30,-3.7,0,0,0,0.71,1010,-2.6,302,2
2010,1,7,21,30,-3.9000000000000004,0,0,0,0.71,1010,-2.6,304,1.9000000000000001
2010,1,7,22,30,-3.9000000000000004,0,0,0,0.71,1010,-2.3000000000000003,305,1.7000000000000002
2010,1,7,23,30,-3.9000000000000004,0,0,0,0.71,1009,-2.2,301,1.4000000000000001
2010,1,8,0,30,-4,0,0,0,0.71,1009,-2.1,291,1.3
2010,1,8,1,30,-4,0,0,0,0.71,1008,-2,274,1.2000000000000002
2010,1,8,2,30,-3.8000000000000003,0,0,0,0.71,1008,-2,258,1.3
2010,1,8,3,30,-3.5,0,0,0,0.71,1007,-2.1,252,1.5
2010,1,8,4,30,-3.3000000000000003,0,0,0,0.71,1006,-2.1,254,1.7000000000000002
2010,1,8,5,30,-3.2,0,0,0,0.71,1006,-2.2,258,1.9000000000000001
2010,1,8,6,30,-3.2,0,0,0,0.71,1006,-2.3000000000000003,262,2
2010,1,8,7,30,-3.3000000000000003,6,0,6,0.71,1005,-2,268,2.2
2010,1,8,8,30,-3.1,38,0,38,0.71,1005,-1.5,274,2.5
2010,1,8,9,30,-3,112,11,115,0.71,1005,-0.8,279,2.7
2010,1,8,10,30,-3,144,387,299,0.71,1004,-0.1,284,2.8000000000000003
2010,1,8,11,30,-3,174,27,186,0.71,1004,0.30000000000000004,286,3
2010,1,8,12,30,-3,35,0,35,0.71,1003,0.6000000000000001,288,3.1
2010,1,8,13,30,-3,44,0,44,0.71,1004,0.7000000000000001,291,3.2
2010,1,8,14,30,-2.9000000000000004,130,99,161,0.71,1004,0.4,295,3.3000000000000003
2010,1,8,15,30,-3.1,63,300,120,0.71,1005,-0.30000000000000004,302,3.7
2010,1,8,16,30,-4.3,16,215,24,0.71,1006,-1.5,310,4.2
2010,1,8,17,30,-6,0,0,0,0.71,1007,-2.7,315,4.7
2010,1,8,18,30,-7.300000000000001,0,0,0,0.71,1008,-3.3000000000000003,316,4.800000000000001
2010,1,8,19,30,-8.200000000000001,0,0,0,0.8,1009,-4.6000000000000005,319,4.6000000000000005
2010,1,8,20,30,-8.700000000000001,0,0,0,0.8,1010,-5.2,321,4.4
2010,1,8,21,30,-9,0,0,0,0.8,1010,-5.6000000000000005,322,4.2
2010,1,8,22,30,-9.200000000000001,0,0,0,0.8,1011,-5.9,324,4
2010,1,8,23,30,-9.4,0,0,0,0.8,1012,-6.2,325,3.8000000000000003
2010,1,9,0,30,-9.4,0,0,0,0.8,1012,-6.4,326,3.7
2010,1,9,1,30,-9.5,0,0,0,0.8,1013,-6.7,327,3.6
2010,1,9,2,30,-9.600000000000001,0,0,0,0.8,1013,-6.9,328,3.5
2010,1,9,3,30,-9.700000000000001,0,0,0,0.8,1014,-7,329,3.5
2010,1,9,4,30,-9.8,0,0,0,0.8,1015,-7.2,329,3.4000000000000004
2010,1,9,5,30,-9.9,0,0,0,0.8,1015,-7.300000000000001,330,3.3000000000000003
2010,1,9,6,30,-10,0,0,0,0.8,1016,-7.4,331,3.3000000000000003
2010,1,9,7,30,-10.100000000000001,12,269,17,0.8,1016,-6.9,332,3.4000000000000004
2010,1,9,8,30,-9.9,41,683,161,0.8,1017,-5.9,333,3.6
2010,1,9,9,30,-10,57,851,318,0.8,1017,-4.800000000000001,333,3.6
2010,1,9,10,30,-10,66,922,435,0.8,1017,-3.6,333,3.6
2010,1,9,11,30,-10,70,953,499,0.8,1017,-2.6,333,3.6
2010,1,9,12,30,-9.8,68,957,502,0.8,1016,-1.9000000000000001,334,3.6
2010,1,9,13,30,-9.600000000000001,65,930,445,0.8,1016,-1.6,335,3.7
2010,1,9,14,30,-9.3,56,867,333,0.8,1017,-1.9000000000000001,336,3.7
2010,1,9,15,30,-9.200000000000001,41,746,185,0.8,1017,-3.1,337,3.6
2010,1,9,16,30,-9.4,16,368,30,0.8,1018,-4.6000000000000005,339,3.6
2010,1,9,17,30,-9.9,0,0,0,0.8,1019,-5.7,340,3.6
2010,1,9,18,30,-10.4,0,0,0,0.8,1019,-6.2,341,3.6
2010,1,9,19,30,-10.9,0,0,0,0.06,1020,-7.5,344,3.6
2010,1,9,20,30,-11.4,0,0,0,0.06,1021,-8.200000000000001,345,3.5
2010,1,9,21,30,-11.8,0,0,0,0.06,1021,-8.8,346,3.5
2010,1,9,22,30,-12.100000000000001,0,0,0,0.06,1021,-9.200000000000001,348,3.4000000000000004
2010,1,9,23,30,-12.3,0,0,0,0.06,1021,-9.600000000000001,351,3.4000000000000004
2010,1,10,0,30,-12.600000000000001,0,0,0,0.06,1021,-9.9,353,3.3000000000000003
2010,1,10,1,30,-12.8,0,0,0,0.06,1021,-10.100000000000001,355,3.3000000000000003
2010,1,10,2,30,-13,0,0,0,0.06,1021,-10.4,357,3.2
2010,1,10,3,30,-13.200000000000001,0,0,0,0.06,1022,-10.600000000000001,357,3.1
2010,1,10,4,30,-13.4,0,0,0,0.06,1022,-10.9,356,3.1
2010,1,10,5,30,-13.600000000000001,0,0,0,0.06,1022,-11.100000000000001,354,3.1
2010,1,10,6,30,-13.8,0,0,0,0.06,1022,-11.3,352,3
2010,1,10,7,30,-13.8,11,290,18,0.06,1023,-10.5,350,3.1
2010,1,10,8,30,-13.5,36,705,161,0.06,1023,-8.700000000000001,348,3.2
2010,1,10,9,30,-13.200000000000001,47,859,311,0.06,1023,-6.800000000000001,347,3.3000000000000003
2010,1,10,10,30,-12.8,55,922,426,0.06,1023,-5.1000000000000005,343,3.2
2010,1,10,11,30,-12.200000000000001,58,939,483,0.06,1022,-3.7,338,3.1
2010,1,10,12,30,-11.4,58,941,487,0.06,1021,-2.7,331,3
2010,1,10,13,30,-10.600000000000001,55,916,432,0.06,1020,-2.2,325,3
2010,1,10,14,30,-9.9,49,853,324,0.06,1020,-2.2,321,2.8000000000000003
2010,1,10,15,30,-9,66,291,123,0.06,1020,-3.5,318,2.5
2010,1,10,16,30,-8.6,14,0,14,0.06,1021,-5.1000000000000005,317,2.4000000000000004
2010,1,10,17,30,-9.1,0,0,0,0.06,1021,-6,318,2.6
2010,1,10,18,30,-9.3,0,0,0,0.06,1021,-6.2,318,2.6
2010,1,10,19,30,-9.600000000000001,0,0,0,0.06,1022,-7,318,2.5
2010,1,10,20,30,-9.9,0,0,0,0.06,1022,-7.300000000000001,315,2.4000000000000004
2010,1,10,21,30,-10,0,0,0,0.06,1021,-7.5,310,2.4000000000000004
2010,1,10,22,30,-9.9,0,0,0,0.06,1021,-7.6000000000000005,303,2.4000000000000004
2010,1,10,23,30,-9.700000000000001,0,0,0,0.06,1021,-7.800000000000001,297,2.5
2010,1,11,0,30,-9.600000000000001,0,0,0,0.06,1020,-7.9,293,2.5
2010,1,11,1,30,-9.4,0,0,0,0.06,1020,-8,291,2.6
2010,1,11,2,30,-9.3,0,0,0,0.06,1020,-8.1,291,2.6
2010,1,11,3,30,-9.3,0,0,0,0.06,1020,-8.3,292,2.6
2010,1,11,4,30,-9.3,0,0,0,0.06,1020,-8.5,295,2.5
2010,1,11,5,30,-9.5,0,0,0,0.06,1020,-8.6,298,2.5
2010,1,11,6,30,-9.700000000000001,0,0,0,0.06,1020,-8.700000000000001,300,2.4000000000000004
2010,1,11,7,30,-9.8,12,206,17,0.06,1020,-7.7,300,2.4000000000000004
2010,1,11,8,30,-9.200000000000001,44,639,157,0.06,1020,-5.9,298,2.5
2010,1,11,9,30,-8.700000000000001,58,804,307,0.06,1020,-4.2,296,2.4000000000000004
2010,1,11,10,30,-8.3,132,468,321,0.06,1019,-2.8000000000000003,290,2.3000000000000003
2010,1,11,11,30,-7.9,163,426,357,0.06,1018,-1.8,282,2.4000000000000004
2010,1,11,12,30,-7.6000000000000005,171,393,351,0.06,1018,-1.1,275,2.4000000000000004
2010,1,11,13,30,-7.4,177,96,217,0.06,1017,-0.7000000000000001,269,2.4000000000000004
2010,1,11,14,30,-7,128,43,142,0.06,1017,-0.8,265,2.2
2010,1,11,15,30,-5.9,75,146,104,0.06,1016,-1.8,264,2.1
2010,1,11,16,30,-5.800000000000001,16,0,16,0.06,1017,-2.9000000000000004,265,2.1
2010,1,11,17,30,-6.2,0,0,0,0.06,1017,-3.2,267,2.2
2010,1,11,18,30,-6.1000000000000005,0,0,0,0.06,1017,-3.1,269,2.3000000000000003
2010,1,11,19,30,-6,0,0,0,0.06,1018,-3.1,272,2.3000000000000003
2010,1,11,20,30,-5.9,0,0,0,0.06,1018,-3.1,274,2.4000000000000004
2010,1,11,21,30,-5.800000000000001,0,0,0,0.06,1018,-3.1,279,2.4000000000000004
2010,1,11,22,30,-5.7,0,0,0,0.06,1017,-3.2,285,2.4000000000000004
2010,1,11,23,30,-5.7,0,0,0,0.06,1017,-3.3000000000000003,291,2.4000000000000004
2010,1,12,0,30,-5.800000000000001,0,0,0,0.06,1017,-3.6,296,2.3000000000000003
2010,1,12,1,30,-5.9,0,0,0,0.06,1016,-4.1000000000000005,300,2.1
2010,1,12,2,30,-6.2,0,0,0,0.06,1016,-4.6000000000000005,303,2.1
2010,1,12,3,30,-6.4,0,0,0,0.06,1016,-4.9,306,2.1
2010,1,12,4,30,-6.4,0,0,0,0.06,1016,-5,312,2.2
2010,1,12,5,30,-6.5,0,0,0,0.06,1016,-5.1000000000000005,318,2.2
2010,1,12,6,30,-6.7,0,0,0,0.06,1017,-5,321,2.1
2010,1,12,7,30,-6.7,6,0,6,0.06,1017,-4.2,321,2.2
2010,1,12,8,30,-6.1000000000000005,67,72,80,0.06,1017,-2.7,320,2.5
2010,1,12,9,30,-5.6000000000000005,74,693,289,0.06,1017,-1.1,319,2.7
2010,1,12,10,30,-5.1000000000000005,77,805,404,0.06,1016,0.1,316,2.9000000000000004
2010,1,12,11,30,-4.800000000000001,82,847,469,0.06,1016,0.8,311,3.2
2010,1,12,12,30,-4.6000000000000005,81,854,474,0.06,1015,1,308,3.6
2010,1,12,13,30,-4.5,72,852,427,0.06,1014,0.9,309,3.9000000000000004
2010,1,12,14,30,-4.7,60,799,323,0.06,1014,0.30000000000000004,310,4.1000000000000005
2010,1,12,15,30,-5.1000000000000005,44,676,180,0.06,1014,-0.8,311,4.1000000000000005
2010,1,12,16,30,-5.7,18,310,33,0.06,1015,-2,314,4.1000000000000005
2010,1,12,17,30,-6.4,0,0,0,0.06,1016,-3,320,4.3
2010,1,12,18,30,-7.1000000000000005,0,0,0,0.06,1017,-3.4000000000000004,323,4.3
2010,1,12,19,30,-7.800000000000001,0,0,0,0.06,1018,-4.6000000000000005,329,4.1000000000000005
2010,1,12,20,30,-8.3,0,0,0,0.06,1018,-5.300000000000001,331,3.9000000000000004
2010,1,12,21,30,-8.8,0,0,0,0.06,1018,-5.800000000000001,331,3.7
2010,1,12,22,30,-9.1,0,0,0,0.06,1019,-6.1000000000000005,330,3.5
2010,1,12,23,30,-9.3,0,0,0,0.06,1019,-6.4,329,3.4000000000000004
2010,1,13,0,30,-9.4,0,0,0,0.06,1019,-6.5,328,3.3000000000000003
2010,1,13,1,30,-9.3,0,0,0,0.06,1020,-6.1000000000000005,326,3.2
2010,1,13,2,30,-9,0,0,0,0.06,1020,-5.6000000000000005,323,3.1
2010,1,13,3,30,-8.6,0,0,0,0.06,1020,-5.4,321,3.1
2010,1,13,4,30,-8.4,0,0,0,0.06,1020,-5.300000000000001,320,3
2010,1,13,5,30,-8.200000000000001,0,0,0,0.06,1020,-5.5,319,2.8000000000000003
2010,1,13,6,30,-8.200000000000001,0,0,0,0.06,1021,-5.800000000000001,319,2.7
2010,1,13,7,30,-8.4,3,0,3,0.06,1021,-5.2,318,2.8000000000000003
2010,1,13,8,30,-7.7,67,159,95,0.06,1022,-3.6,316,3.1
2010,1,13,9,30,-7.300000000000001,101,414,231,0.06,1022,-2,313,3.2
2010,1,13,10,30,-6.6000000000000005,165,273,277,0.06,1021,-0.6000000000000001,309,3
2010,1,13,11,30,-5.9,202,125,260,0.06,1020,0.5,303,2.8000000000000003
2010,1,13,12,30,-5.1000000000000005,194,57,221,0.06,1019,1.3,297,2.5
2010,1,13,13,30,-4.4,105,0,105,0.06,1018,1.6,290,2.3000000000000003
2010,1,13,14,30,-3.8000000000000003,129,37,142,0.06,1018,1.6,284,2
2010,1,13,15,30,-2.8000000000000003,74,222,119,0.06,1018,0.6000000000000001,277,1.8
2010,1,13,16,30,-3,14,0,14,0.06,1019,-0.6000000000000001,269,1.8
2010,1,13,17,30,-3.6,0,0,0,0.06,1019,-1.3,263,1.9000000000000001
2010,1,13,18,30,-3.7,0,0,0,0.06,1019,-1.5,260,2
2010,1,13,19,30,-3.7,0,0,0,0.06,1020,-2.5,258,2.1
2010,1,13,20,30,-3.8000000000000003,0,0,0,0.06,1020,-2.9000000000000004,259,2.1
